1	Train	3604.708186170911
1	Train	861.5594396097762
1	Train	575.9558660831786
1	Train	496.11807622891274
1	Train	452.0917582741775
1	Train	431.6617756950713
1	Train	415.3767001130407
1	Train	424.98735349637377
1	Train	378.9738816937459
1	Train	342.5217741608047
1	Train	319.41781036971446
1	Train	316.0823735161422
1	Train	288.0582475956523
1	Train	300.8021678035353
1	Train	270.3169773565302
1	Train	238.22974228401083
1	Train	228.91444289109523
1	Train	228.12656817981153
1	Train	217.96312252992652
1	Train	220.49160529888928
1	Train	211.04011924693143
1	Train	213.84220440269954
1	Train	201.52324251702174
1	Validation	248.84438318934298
2	Train	344.559240016596
2	Train	204.16354733495604
2	Train	195.28740240757847
2	Train	201.0407001193654
2	Train	191.34531418030556
2	Train	191.79126030111752
2	Train	187.02973133089276
2	Train	187.83114495194917
2	Train	181.34343700257133
2	Train	183.66963386326628
2	Train	178.18300940783095
2	Train	187.72207766269062
2	Train	171.61973251666265
2	Train	183.36167900516804
2	Train	179.1505406145258
2	Train	163.1090433664565
2	Train	165.87495738857214
2	Train	174.02233364308248
2	Train	164.92838992522488
2	Train	171.7510045823293
2	Train	164.25144715610716
2	Train	172.0139484479217
2	Train	164.83658290579407
2	Validation	165.60193707833056
3	Train	280.7257772439972
3	Train	168.1116679017812
3	Train	167.8004872373765
3	Train	172.36067905221572
3	Train	164.63228619174444
3	Train	169.28127165250024
3	Train	163.3801015060347
3	Train	168.36502590672168
3	Train	162.25220646357158
3	Train	164.14534056220538
3	Train	163.80944986470126
3	Train	169.42032788725038
3	Train	158.65530885886102
3	Train	165.26812747596293
3	Train	169.98308606578425
3	Train	152.7808621999426
3	Train	157.12764886308025
3	Train	161.73436804573305
3	Train	152.57448929919354
3	Train	159.2746276941134
3	Train	155.96363474897947
3	Train	160.58087694683704
3	Train	156.13986294680186
3	Validation	151.40426221399147
4	Train	262.98092950825145
4	Train	163.48251726787157
4	Train	161.13374209916896
4	Train	164.71655694816644
4	Train	156.9111844562994
4	Train	158.40898579875682
4	Train	159.91960509200453
4	Train	161.66761050287238
4	Train	158.0807252110427
4	Train	156.9215400359268
4	Train	157.28889371414328
4	Train	166.42791504906495
4	Train	154.10123674803484
4	Train	161.2608535138732
4	Train	160.2496974325582
4	Train	146.14282240468273
4	Train	152.1715912304843
4	Train	158.87590661713463
4	Train	154.06835742100768
4	Train	156.55197618817274
4	Train	150.72680788281448
4	Train	158.34320067071963
4	Train	151.1531371325568
4	Validation	146.76416691253925
5	Train	266.1940386747796
5	Train	159.7896954500411
5	Train	156.94094362276962
5	Train	164.4595686601655
5	Train	154.75148786005587
5	Train	156.31149013452244
5	Train	153.62669254024817
5	Train	157.36705686783176
5	Train	152.97351575178695
5	Train	155.3066906925438
5	Train	153.34611170683343
5	Train	163.48862901796537
5	Train	148.20190163980578
5	Train	158.38206730857206
5	Train	158.5465650585457
5	Train	144.21479162907025
5	Train	151.41652817023504
5	Train	154.9473799524583
5	Train	147.5978278624043
5	Train	152.5762353856461
5	Train	149.78216780871583
5	Train	156.63954995781148
5	Train	151.29680846069004
5	Validation	144.5453754320234
6	Train	258.486402744822
6	Train	157.7960275436581
6	Train	152.6077192973327
6	Train	156.87624690054807
6	Train	153.009466510951
6	Train	156.17531418142673
6	Train	152.50321510516588
6	Train	159.64417851546372
6	Train	148.45707062858477
6	Train	152.05227507352228
6	Train	149.55020564796317
6	Train	163.20075202102106
6	Train	145.93096939141793
6	Train	155.14132287792728
6	Train	159.5721964077564
6	Train	142.6269590766629
6	Train	148.86477015711532
6	Train	155.2190849442331
6	Train	149.70154726844854
6	Train	152.21326150077152
6	Train	148.9201197687583
6	Train	153.61442283190146
6	Train	147.93668131348088
6	Validation	145.30812229618513
7	Train	250.72592701864673
7	Train	154.59015363644696
7	Train	150.90745887699774
7	Train	150.7034943628947
7	Train	142.96449619912696
7	Train	146.98880062159805
7	Train	145.30508735545916
7	Train	149.15401349368756
7	Train	142.0007769504015
7	Train	143.221867785433
7	Train	140.75254054064894
7	Train	152.47213081563186
7	Train	139.5147044417549
7	Train	145.87617429223954
7	Train	144.52227351107865
7	Train	131.30995115070914
7	Train	134.77261943421811
7	Train	141.4621357262331
7	Train	134.96519077899393
7	Train	139.17641910255827
7	Train	135.03320046410863
7	Train	139.27835908898078
7	Train	134.44069094076568
7	Validation	138.3507553271091
8	Train	235.28715481401082
8	Train	144.30273012575284
8	Train	141.2081755346673
8	Train	140.80056354725772
8	Train	139.85245160665013
8	Train	141.25906848233973
8	Train	139.73259338020938
8	Train	145.38437315223842
8	Train	137.08320321146235
8	Train	137.22844572441042
8	Train	133.80985654664198
8	Train	146.7099611555326
8	Train	136.0285811055762
8	Train	142.06510365842996
8	Train	142.92020568565948
8	Train	128.66234793596473
8	Train	134.55771664117967
8	Train	138.51087983875684
8	Train	134.9269234432805
8	Train	135.32992718821276
8	Train	135.64117236552994
8	Train	139.71971445415483
8	Train	133.51979250850798
8	Validation	137.32003884414337
9	Train	229.05917346099812
9	Train	143.57794814442664
9	Train	137.4931981154606
9	Train	141.62968367946647
9	Train	137.58706884367098
9	Train	142.33853575170735
9	Train	140.94029526113437
9	Train	142.92954249469545
9	Train	135.47460404898942
9	Train	136.16257068423005
9	Train	133.3474230586171
9	Train	144.00078272084923
9	Train	130.96142583794142
9	Train	140.9722820210242
9	Train	143.01010290949455
9	Train	127.70395177464563
9	Train	131.9897144904398
9	Train	137.38874530985925
9	Train	131.15713180550756
9	Train	136.16249926413823
9	Train	131.87394122878308
9	Train	137.20796590304317
9	Train	130.95990213331675
9	Validation	135.82812858177905
10	Train	222.3174110325279
10	Train	141.82943552863094
10	Train	137.83430622578132
10	Train	140.15850517813556
10	Train	135.56820202966023
10	Train	139.97909388231315
10	Train	137.5873312704289
10	Train	140.35899976153084
10	Train	134.72701856902918
10	Train	135.30274328745398
10	Train	134.04420222193528
10	Train	142.7180601275723
10	Train	132.95509052106092
10	Train	136.32143018793823
10	Train	141.36362590470893
10	Train	127.14127406984112
10	Train	131.43294399115206
10	Train	135.06942404861218
10	Train	131.0792356204512
10	Train	134.75862975848256
10	Train	130.4145771849396
10	Train	134.37879772186352
10	Train	130.7327564486991
10	Validation	134.99773424536895
11	Train	223.93515973758736
11	Train	139.774083185324
11	Train	134.26259985135076
11	Train	141.24503186161235
11	Train	129.70536006397873
11	Train	139.08361940863068
11	Train	138.0915353919941
11	Train	136.04180741253327
11	Train	132.54757315799833
11	Train	130.59486846703896
11	Train	133.71149823436448
11	Train	143.04328924505782
11	Train	128.534715336241
11	Train	137.15086101688274
11	Train	136.58325386874702
11	Train	124.4434201815084
11	Train	132.60009311798711
11	Train	132.72856005475597
11	Train	130.87980147460928
11	Train	132.5519785226906
11	Train	128.5595954070239
11	Train	133.07631186816818
11	Train	130.08201179930848
11	Validation	134.4394293877879
12	Train	221.97549772157777
12	Train	136.68289691619606
12	Train	134.2389908362697
12	Train	136.58679687630197
12	Train	132.3885914169084
12	Train	137.4396576105953
12	Train	133.9091109104941
12	Train	135.09280549380048
12	Train	132.75819569836386
12	Train	132.6185129034414
12	Train	131.17394379458236
12	Train	140.05388410602708
12	Train	127.99135942009755
12	Train	136.41113149601622
12	Train	137.2790695133941
12	Train	123.40370200585295
12	Train	130.3172667349766
12	Train	133.13751629922
12	Train	126.46771867350598
12	Train	132.23233508153427
12	Train	127.86536187315978
12	Train	134.21686435499194
12	Train	127.88152019732001
12	Validation	134.1263467189649
13	Train	220.63854336248727
13	Train	137.15652465490126
13	Train	134.81783073050667
13	Train	137.0789544635777
13	Train	131.42853821555792
13	Train	136.03745471933615
13	Train	131.21737848443664
13	Train	136.56869203082462
13	Train	133.34334732200384
13	Train	132.42507799932767
13	Train	130.01259625447852
13	Train	141.78003398874884
13	Train	127.81934318167681
13	Train	136.6057313807722
13	Train	136.6753041831896
13	Train	124.30287152933839
13	Train	127.5238631132597
13	Train	133.34926703654827
13	Train	125.61265206329045
13	Train	131.5665598650967
13	Train	127.07858438538567
13	Train	132.20004943332242
13	Train	128.87135628077817
13	Validation	134.09832607230527
14	Train	215.07435194642957
14	Train	134.04787112266567
14	Train	132.89691663374327
14	Train	135.07899513718232
14	Train	128.9363013980947
14	Train	134.8719834000337
14	Train	131.7636602036752
14	Train	132.87636727065498
14	Train	126.96143403843783
14	Train	128.93592021261705
14	Train	130.6202158283591
14	Train	138.44599712583775
14	Train	126.57190745181641
14	Train	132.29749779215246
14	Train	135.6221969473374
14	Train	124.13221956220212
14	Train	127.00668964547833
14	Train	131.30918726867077
14	Train	128.41619812768022
14	Train	130.8171272955503
14	Train	126.44328564751838
14	Train	130.8756888287903
14	Train	129.13709670463945
14	Validation	133.97807891248485
15	Train	217.6499899320372
15	Train	136.52733992840868
15	Train	133.50062369118345
15	Train	134.8141407559215
15	Train	130.41592042061066
15	Train	133.48271151542926
15	Train	132.2106465283274
15	Train	133.5802582005074
15	Train	129.1526644010983
15	Train	130.13640305969034
15	Train	129.5581086085141
15	Train	140.44752037630457
15	Train	126.03873605484219
15	Train	134.74288748714264
15	Train	134.57017750167165
15	Train	121.89735178358087
15	Train	127.73576675712451
15	Train	131.56659123301273
15	Train	127.2458478563188
15	Train	127.02307864713498
15	Train	127.39416459255536
15	Train	129.0355278565517
15	Train	125.74462003653052
15	Validation	133.02551551447735
16	Train	215.93063626463058
16	Train	133.14709016860056
16	Train	133.4460544280515
16	Train	134.01188316215283
16	Train	128.45742721434038
16	Train	134.20973499022483
16	Train	130.40885615092225
16	Train	131.20677966938482
16	Train	131.82537980994746
16	Train	128.3580332466759
16	Train	126.61075736870357
16	Train	135.04974297225354
16	Train	124.57796152571687
16	Train	132.71449145355416
16	Train	131.83558854570902
16	Train	120.57810256877261
16	Train	123.69513246668846
16	Train	128.92819222749142
16	Train	124.28356213738076
16	Train	127.79039567919729
16	Train	126.79851673402803
16	Train	130.58961900198102
16	Train	126.73583288583804
16	Validation	133.40222781372043
17	Train	219.991325006174
17	Train	134.89486110903195
17	Train	131.5414052044733
17	Train	133.18282684300345
17	Train	128.73403812590377
17	Train	130.9444537686834
17	Train	129.14376570559705
17	Train	130.82853681473048
17	Train	125.25253075872328
17	Train	128.65568539113895
17	Train	123.7465168378371
17	Train	135.98649121878458
17	Train	122.43621475730055
17	Train	128.66574069035258
17	Train	129.96242111840104
17	Train	119.95181955656017
17	Train	123.75418797746258
17	Train	127.18057164743634
17	Train	121.88795911528081
17	Train	124.81764096349221
17	Train	123.07292211088883
17	Train	129.15065675256608
17	Train	122.08555515189454
17	Validation	131.7409184736014
18	Train	208.77573215278466
18	Train	132.66176171186706
18	Train	131.02068921668652
18	Train	132.5717949935145
18	Train	126.80549426900463
18	Train	130.67845865642553
18	Train	126.5066753537587
18	Train	130.3116866721074
18	Train	126.05466955936147
18	Train	127.56765855654409
18	Train	123.0546076534967
18	Train	133.770570880647
18	Train	120.628698267192
18	Train	129.20077723958903
18	Train	129.43298188785957
18	Train	117.01212982587265
18	Train	123.01328250868109
18	Train	125.03221385586805
18	Train	121.54864120347766
18	Train	124.53766283738719
18	Train	122.44204727167532
18	Train	128.96601888896885
18	Train	123.29638290200914
18	Validation	131.7963048127524
19	Train	209.16766757097167
19	Train	130.35879537553973
19	Train	129.19850393429806
19	Train	129.52669824254198
19	Train	126.98614884285
19	Train	127.52712246995544
19	Train	126.24958057884606
19	Train	127.53026028756464
19	Train	124.54702807551459
19	Train	126.1342951265201
19	Train	124.10568122013468
19	Train	134.0829864312395
19	Train	120.72363826188486
19	Train	130.0057150096895
19	Train	129.2482608808641
19	Train	118.0498797023958
19	Train	123.57965161173874
19	Train	127.87906887865526
19	Train	120.91558748707423
19	Train	123.39839443894884
19	Train	122.31377861693953
19	Train	125.93736418275039
19	Train	121.61347973440238
19	Validation	131.3979659876184
20	Train	206.3310536689184
20	Train	128.88998946518586
20	Train	130.05066665716922
20	Train	130.6868461672061
20	Train	124.75366989453128
20	Train	127.07414279152401
20	Train	128.33762882831334
20	Train	129.95672611641095
20	Train	124.4577514347697
20	Train	124.14509424074325
20	Train	122.65414465807541
20	Train	132.95968695025746
20	Train	122.78859585288413
20	Train	128.56370270610668
20	Train	127.95087173275934
20	Train	114.7284810242639
20	Train	121.57267334246491
20	Train	125.60714766981019
20	Train	121.02296949565171
20	Train	124.76471120472284
20	Train	122.48867650517224
20	Train	126.48021438475803
20	Train	122.04491043407155
20	Validation	131.32920267997497
21	Train	208.1642252132136
21	Train	132.7137890118825
21	Train	130.1102189599871
21	Train	131.35960048896874
21	Train	124.58202478461804
21	Train	130.06455210691857
21	Train	125.70276313695662
21	Train	129.60046443208756
21	Train	122.61129941151196
21	Train	123.71024468972927
21	Train	122.96511669697888
21	Train	132.54232736233348
21	Train	117.81061176642969
21	Train	128.3076095084563
21	Train	131.35683195661784
21	Train	117.28743128127608
21	Train	122.50929012359829
21	Train	124.80939208435333
21	Train	122.31396525309673
21	Train	125.29911302113632
21	Train	121.21812284503662
21	Train	124.9969893573098
21	Train	121.4599211214439
21	Validation	131.3153329317012
22	Train	206.99364518099875
22	Train	129.65929742013395
22	Train	127.41529997342411
22	Train	130.90774467662015
22	Train	125.70804393970734
22	Train	129.51587161612912
22	Train	126.73671520128346
22	Train	128.946532345473
22	Train	123.2234491207115
22	Train	126.53886784651152
22	Train	123.15728829453369
22	Train	133.02770731141064
22	Train	119.2616203783122
22	Train	127.99240305506969
22	Train	130.65206581275262
22	Train	117.25935928451528
22	Train	121.43206063924887
22	Train	124.66885216803716
22	Train	123.1843815647993
22	Train	125.47497695167749
22	Train	121.12720082711942
22	Train	127.21531958301257
22	Train	120.9482315460465
22	Validation	131.30218661504685
23	Train	208.91739294982688
23	Train	131.23550606902137
23	Train	125.74046489746941
23	Train	129.43780836104676
23	Train	123.79713743885074
23	Train	126.54160724107344
23	Train	129.5104185012825
23	Train	129.74079162896928
23	Train	123.80436305331544
23	Train	123.40266048081894
23	Train	123.48114665095338
23	Train	133.07285357579931
23	Train	119.64374409940841
23	Train	127.7116429171092
23	Train	128.7697139923642
23	Train	118.19017718405627
23	Train	122.51271340655687
23	Train	125.87952374353524
23	Train	119.70923897336525
23	Train	124.04363655572111
23	Train	121.93324355691824
23	Train	126.09954181978578
23	Train	122.20874766156517
23	Validation	131.34429255982928
24	Train	204.72212192810508
24	Train	128.92838895645053
24	Train	127.2611450815181
24	Train	130.7158015480349
24	Train	126.26092888144912
24	Train	129.014991132686
24	Train	128.00257131247477
24	Train	127.91565450847934
24	Train	124.52607752175223
24	Train	123.81446427185652
24	Train	123.49087996450876
24	Train	133.08192781880237
24	Train	120.21748677075193
24	Train	127.40771173133373
24	Train	129.09959537711498
24	Train	115.503635512805
24	Train	122.79875472675242
24	Train	125.05429905621165
24	Train	119.7649123915984
24	Train	122.70115890765345
24	Train	119.70987829138159
24	Train	125.27350198300508
24	Train	120.63394422766407
24	Validation	131.34910188014788
25	Train	205.75990631415542
25	Train	127.8709408373203
